dv,demvotesh,repvotesh,year,stcd,openlag,red,inc,pv,southborder,lagdv,cutpoint,Year1,Year2,Year3,Year4,Year5,Year6,Year7,Year8,Year9,Year10,Year11,Year12,Year13,Year14,Year15,Year16,Year17,Year18,Year19,Year20,Year21,demmvlag,use
82.94318,82.94318,17.05682,1968,2109,,1,1,83.19,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.63115,32.63051,67.36754,1968,2110,,1,-1,60.49212,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2111,,1,1,68.82558,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,0,100,1968,2112,,1,-1,55.37029,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2201,,0,1,88.97691,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
45.2371,44.89299,54.34632,1968,2202,,0,-1,46.47137,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.84321,34.84321,65.15678,1968,2203,,0,-1,40.87412,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.37199,34.37199,65.62801,1968,2204,,0,-1,37.85864,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
37.18919,37.15454,62.7523,1968,2205,,0,-1,41.84357,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
35.86648,35.86648,64.13352,1968,2206,,0,-1,42.7975,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
39.34212,39.34212,60.65788,1968,2207,,0,-1,52.46725,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31.16165,31.16165,68.83835,1968,2208,,0,-1,40.7185,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.52807,32.52807,67.47193,1968,2209,,0,-1,37.90818,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.07008,34.07008,65.92992,1968,2210,,0,-1,40.3334,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
41.2101,41.2101,58.7899,1968,2211,,0,-1,50.41372,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.60292,70.34236,29.28859,1968,2212,,0,1,64.4837,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
86.42432,86.42432,13.57568,1968,2213,,0,1,88.68974,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
63.04864,63.04864,36.95136,1968,2214,,0,1,61.74689,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
71.04994,71.04994,28.95006,1968,2215,,0,1,66.34367,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
74.06966,73.87861,25.86345,1968,2216,,0,1,68.76183,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
75.10013,75.10013,24.89987,1968,2217,,0,1,65.98211,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
39.86929,39.86929,60.13071,1968,2218,,0,-1,50.66599,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
41.96713,41.96713,58.03287,1968,2219,,0,-1,49.71945,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31.25236,31.25236,68.74764,1968,2301,,0,-1,50.82044,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
40.49615,40.49615,59.50384,1968,2302,,0,-1,45.7754,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
35.21838,35.21838,64.78162,1968,2303,,0,-1,53.89706,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
61.32919,61.32919,38.67081,1968,2304,,0,1,64.9594,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
57.94234,57.54348,41.76815,1968,2305,,0,1,62.09963,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
43.80215,43.80215,56.19785,1968,2306,,0,-1,53.42929,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
48.75262,48.75262,51.24738,1968,2307,,0,-1,50.48476,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
67.62923,67.62923,32.37077,1968,2308,,0,1,70.06127,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2401,,0,1,65.80544,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2402,,0,1,62.45263,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2403,,0,1,65.21929,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.04651,70.04651,29.95349,1968,2404,,0,1,71.62914,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,2405,,0,1,49.27158,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
64.14882,64.14882,35.85118,1968,2501,,1,0,77.8,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.22063,53.22063,46.77937,1968,2502,,1,0,48.36248,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
73.41499,73.41499,26.58501,1968,2503,,1,1,58.7,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
57.85839,57.85839,42.14161,1968,2504,,1,1,45.74951,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
65.35452,65.35452,34.64548,1968,2505,,1,1,60.49609,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54.55287,54.55287,45.44713,1968,2506,,1,1,46.13544,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
36.23986,36.23986,63.76014,1968,2507,,1,-1,35.92517,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
58.81574,58.52518,40.9808,1968,2508,,1,1,43.1782,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
52.2358,52.2358,47.7642,1968,2509,,1,1,46.3344,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.95988,53.95988,46.04012,1968,2510,,1,0,46.03487,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.61567,53.61567,46.38433,1968,2601,,0,1,47.24092,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.15141,32.15141,67.84859,1968,2602,,0,-1,42.94487,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
44.51273,43.39117,54.0892,1968,2701,,1,-1,35.58656,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
44.8316,44.82032,55.15452,1968,2702,,1,-1,41.09259,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.16809,32.16703,67.82968,1968,2703,,1,-1,28.6552,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
72.14382,72.14382,27.85618,1968,2801,,0,1,45.29472,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
36.63005,36.62936,63.36874,1968,2901,,0,-1,44.85622,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
28.85725,28.85702,71.14217,1968,2902,,0,-1,46.60181,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
41.37318,40.94571,58.02109,1968,3001,,0,-1,54.00988,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
44.57495,44.43859,55.25551,1968,3002,,0,-1,50.16254,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
57.94427,57.76305,41.9242,1968,3003,,1,1,44.98296,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.4621,53.35016,46.44045,1968,3004,,0,1,49.97907,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30.51006,29.94263,68.19756,1968,3005,,0,-1,38.46039,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.06814,33.94671,65.69687,1968,3006,,0,-1,43.52478,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
37.11166,36.69312,62.17911,1968,3007,,1,-1,40.08641,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
61.63158,61.36854,38.20466,1968,3008,,0,1,48.24372,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
50.60456,49.83787,48.64706,1968,3009,,1,1,43.78705,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
64.99657,63.80104,34.35958,1968,3010,,0,1,56.84212,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
66.33894,65.47308,33.2217,1968,3011,,1,1,62.7804,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
28.43387,28.43387,71.56613,1968,3012,,1,-1,44.20608,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
61.45222,55.5373,34.83746,1968,3013,,0,1,62.50386,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
63.17166,63.17166,36.82834,1968,3014,,0,1,54.43139,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54.93271,54.93271,45.06729,1968,3015,,1,1,52.06289,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
46.87939,46.64036,52.84976,1968,3101,,1,1,45.0912,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
49.29471,49.06999,50.47414,1968,3102,,1,1,41.25576,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
60.02039,53.92807,35.92151,1968,3201,,1,1,35.4,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
29.2182,28.48935,69.01613,1968,3202,,1,-1,38.4,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
56.40763,52.05626,40.22958,1968,3203,,1,1,46.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
27.97545,27.23778,70.12535,1968,3204,,1,-1,41.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
50.70698,50.70698,49.29302,1968,3205,,1,0,50.2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.33224,30.06967,57.51469,1968,3206,,1,-1,49.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
66.31818,66.31818,33.68182,1968,3207,,1,1,54.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
76.31924,69.8012,21.6583,1968,3208,,1,1,67.9,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.78314,49.6636,42.67686,1968,3209,,1,1,51.3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.52979,70.52979,29.47021,1968,3210,,1,1,67.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
79.07286,69.66734,18.43791,1968,3211,,1,1,70.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
71.68839,66.53253,26.27544,1968,3212,,1,0,83,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
80.89375,68.17593,16.10243,1968,3213,,1,1,73.3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
69.61599,63.89407,27.88667,1968,3214,,1,1,60,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
65.24714,57.57944,30.66879,1968,3215,,1,1,52,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
51.4493,48.75018,46.00365,1968,3216,,1,1,48.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54.69935,51.68282,42.80244,1968,3217,,1,0,62.7,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
83.73572,80.77325,15.68888,1968,3218,,1,1,89.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
61.59583,53.26341,33.20901,1968,3219,,1,1,73.4,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
82.57485,78.8075,16.63016,1968,3220,,1,1,82.5,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
86.26441,82.61378,13.15431,1968,3221,,1,1,80.7,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
86.43143,76.18726,11.96037,1968,3222,,1,1,82.2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
71.87602,71.87602,28.12397,1968,3223,,1,1,67.4,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
64.15249,60.53294,33.82496,1968,3224,,1,0,49.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
62.80485,58.56327,34.68315,1968,3225,,0,1,44.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
25.29014,23.05769,68.11497,1968,3226,,0,-1,47.3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
48.4217,44.93636,47.86576,1968,3227,,0,1,42.5,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
48.6652,45.64317,48.14698,1968,3228,,0,0,38.3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
42.47517,41.99422,56.87347,1968,3229,,1,-1,57.1,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
33.47508,33.47508,66.52492,1968,3230,,1,-1,41,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
41.15834,40.86483,58.42206,1968,3231,,1,-1,42.3,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31.10747,28.94406,64.10131,1968,3232,,0,-1,43.31149,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31.46941,31.46941,68.53059,1968,3233,,0,-1,43,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.96611,51.30685,43.76551,1968,3234,,0,1,46.6,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.18549,69.37712,29.47111,1968,3235,,0,1,40.8,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
24.94903,23.38601,70.34915,1968,3236,,0,-1,47.2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
28.19623,27.90287,71.05672,1968,3237,,0,-1,45.9,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.28087,33.08928,63.43477,1968,3238,,0,0,40.8,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
56.55097,54.60036,41.95033,1968,3239,,0,1,52.5,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
34.44005,34.03357,64.78617,1968,3240,,0,-1,53.2,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
77.59644,77.59644,22.40357,1968,3241,,0,1,75.5,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
66.22283,66.22283,33.77717,1968,3301,,1,1,62.65752,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,3302,,1,1,61.35083,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.97374,53.97374,46.02627,1968,3303,,1,1,46.33095,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
51.45366,51.45366,48.54634,1968,3304,,1,1,45.72929,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
47.59501,47.59501,52.40499,1968,3305,,1,0,35.12759,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.64246,53.64246,46.35754,1968,3306,,1,0,41.43304,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,100,0,1968,3307,,1,1,53.93504,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
48.83893,48.83893,51.16107,1968,3308,,1,0,39.56358,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,0,100,1968,3309,,1,-1,34.56975,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
45.15446,45.15446,54.84554,1968,3310,,1,,32.93911,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
56.2873,56.2873,43.7127,1968,3311,,0,1,38.4095,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.05984,31.50859,66.77198,1968,3401,,0,-1,43.24487,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
49.40922,48.73688,49.90236,1968,3402,,0,-1,37.54404,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.77233,32.77233,67.22767,1968,3501,,1,-1,44.99832,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.60574,32.60574,67.39426,1968,3502,,1,-1,41.03546,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
21.8421,21.8421,78.1579,1968,3503,,1,-1,54.49152,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
,0,99.9336,1968,3504,,1,-1,40.07145,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
28.80984,28.80984,71.19016,1968,3505,,1,-1,41.10364,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
27.63114,27.63114,72.36885,1968,3506,,1,-1,41.79579,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
36.20781,36.20781,63.79219,1968,3507,,1,-1,44.62144,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
28.62562,28.62542,71.37388,1968,3508,,1,-1,39.49275,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
57.40055,57.40055,42.59945,1968,3509,,1,1,56.11281,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
30.74925,30.74925,69.25076,1968,3510,,1,-1,42.90837,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
24.65444,24.65444,75.34557,1968,3511,,1,-1,48.38381,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.43384,32.43384,67.56616,1968,3512,,1,-1,41.17337,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
38.1246,38.1246,61.87541,1968,3513,,1,-1,50.44247,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
44.89345,44.8797,55.08968,1968,3514,,1,-1,56.051,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
26.69024,26.59996,73.0618,1968,3515,,1,-1,37.31656,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
40.44105,40.44034,59.5579,1968,3516,,1,-1,44.35242,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
35.08475,35.08453,64.91483,1968,3517,,1,-1,40.14251,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
60.27185,60.27185,39.72815,1968,3518,,1,1,56.36094,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
69.65096,69.64954,30.34841,1968,3519,,1,1,64.4965,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
72.37878,72.37878,27.62122,1968,3520,,1,1,67.67732,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
74.71951,74.71951,25.2805,1968,3521,,1,0,87.25393,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54.71164,54.71164,45.28836,1968,3522,,1,,55.55868,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
48.04864,48.04864,51.95136,1968,3523,,1,-1,46.02183,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
29.64942,29.64942,70.35058,1968,3524,,1,-1,39.83028,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
40.68311,40.68311,59.31689,1968,3601,,1,-1,30.00499,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
54.89053,54.89053,45.10947,1968,3602,,1,1,42.69073,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
68.39032,68.39032,31.60967,1968,3603,,1,1,53.72609,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
53.62207,53.62207,46.37793,1968,3604,,1,,47.74882,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
73.64232,73.64232,26.35768,1968,3605,,1,1,38.58952,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
44.67706,44.67706,55.32294,1968,3606,,1,0,32.21106,1,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
19.39386,19.39204,80.59857,1968,3701,,0,-1,44.24679,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
63.92032,63.91531,36.07685,1968,3702,,0,1,42.12774,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
69.85339,69.84383,30.14248,1968,3703,,0,1,55.83154,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
41.06587,41.06169,58.92813,1968,3704,,0,-1,44.55976,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
74.73707,74.73707,25.26294,1968,3801,,0,1,73.98739,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.02178,70.02178,29.97822,1968,3802,,0,1,75.15176,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
61.29787,61.29787,38.70213,1968,3803,,0,1,64.99404,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
59.90302,59.30629,39.69755,1968,3804,,0,1,58.2121,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
69.07746,69.07746,30.92254,1968,3805,,0,1,68.19625,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
51.9734,51.43055,47.52498,1968,3806,,0,0,49.14348,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
43.01357,42.65459,56.51084,1968,3807,,0,-1,44.63185,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
39.02496,37.09005,57.95182,1968,3808,,0,-1,43.81497,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
36.02348,35.42705,62.91729,1968,3809,,0,-1,36.59157,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
32.9792,32.79192,66.64021,1968,3810,,0,-1,48.53252,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
71.05132,69.96214,28.50492,1968,3811,,0,1,55.26965,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
31.84192,31.51716,67.46291,1968,3812,,0,-1,36.21518,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
37.24508,36.79729,62.00043,1968,3813,,0,0,42.74132,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
70.78461,69.44469,28.66236,1968,3814,,0,1,72.11855,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
52.44,13.15179,86.30283,1968,3815,,0,1,51.62718,0,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
